Regione,Cod_ATECO,Descrizione,Livello,Sezione,Nome_sezione,Rischio,Imprese_con_dipendenti,Addetti,Anno
Sicilia,87,Servizi di assistenza sociale residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,1426,16718,2024
Sicilia,88,Assistenza sociale non residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,511,14489,2024
Sicilia,90,"Attività creative, artistiche e di intrattenimento",DIVISIONE,R,Attività artistiche e sportive,basso,160,554,2024
Sicilia,91,"Attività di biblioteche, archivi, musei ed altre attività culturali",DIVISIONE,R,Attività artistiche e sportive,basso,31,2499,2024
Sicilia,92,"Attività riguardanti le lotterie, le scommesse, le case da gioco",DIVISIONE,R,Attività artistiche e sportive,basso,591,2834,2024
Sicilia,93,"Attività sportive, di intrattenimento e di divertimento",DIVISIONE,R,Attività artistiche e sportive,basso,1164,6164,2024
Sicilia,95,Riparazione di computer e di beni per uso personale e per la casa,DIVISIONE,S,Altre attività di servizi,basso,367,1347,2024
Sicilia,96,Altre attività di servizi per la persona,DIVISIONE,S,Altre attività di servizi,basso,5089,17056,2024
Sardegna,TOTALE,Totale economia (imprese con dipendenti),TOTALE,,,,42920,259251,2024
Sardegna,08,Altre attività di estrazione di minerali da cave e miniere,DIVISIONE,B,Estrazione di minerali,alto,80,844,2024
Sardegna,10,Industrie alimentari,DIVISIONE,C,Attività manifatturiere,alto,1166,9490,2024
Sardegna,11,Industria delle bevande,DIVISIONE,C,Attività manifatturiere,alto,91,988,2024
Sardegna,13,Industrie tessili,DIVISIONE,C,Attività manifatturiere,alto,42,230,2024
Sardegna,14,"Confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",DIVISIONE,C,Attività manifatturiere,alto,63,229,2024
Sardegna,15,Fabbricazione di articoli in pelle e simili,DIVISIONE,C,Attività manifatturiere,alto,14,115,2024
Sardegna,16,"Industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",DIVISIONE,C,Attività manifatturiere,alto,299,1715,2024
Sardegna,17,Fabbricazione di carta e di prodotti di carta,DIVISIONE,C,Attività manifatturiere,alto,15,231,2024
Sardegna,18,Stampa e riproduzione di supporti registrati,DIVISIONE,C,Attività manifatturiere,alto,112,495,2024
Sardegna,19,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,DIVISIONE,C,Attività manifatturiere,alto,6,1526,2024
Sardegna,20,Fabbricazione di prodotti chimici,DIVISIONE,C,Attività manifatturiere,alto,32,466,2024
Sardegna,21,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,DIVISIONE,C,Attività manifatturiere,alto,1,4,2024
Sardegna,22,Fabbricazione di articoli in gomma e materie plastiche,DIVISIONE,C,Attività manifatturiere,alto,51,770,2024
Sardegna,23,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,DIVISIONE,C,Attività manifatturiere,alto,318,1996,2024
Sardegna,24,Metallurgia,DIVISIONE,C,Attività manifatturiere,alto,20,469,2024
Sardegna,25,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),DIVISIONE,C,Attività manifatturiere,alto,590,4929,2024
Sardegna,26,"Fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",DIVISIONE,C,Attività manifatturiere,alto,16,221,2024
Sardegna,27,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,DIVISIONE,C,Attività manifatturiere,alto,13,85,2024
Sardegna,28,Fabbricazione di macchinari ed apparecchiature nca,DIVISIONE,C,Attività manifatturiere,alto,37,698,2024
Sardegna,29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",DIVISIONE,C,Attività manifatturiere,alto,9,50,2024
Sardegna,30,Fabbricazione di altri mezzi di trasporto,DIVISIONE,C,Attività manifatturiere,alto,37,297,2024
Sardegna,31,Fabbricazione di mobili,DIVISIONE,C,Attività manifatturiere,alto,50,222,2024
Sardegna,32,Altre industrie manifatturiere,DIVISIONE,C,Attività manifatturiere,alto,169,677,2024
Sardegna,33,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",DIVISIONE,C,Attività manifatturiere,alto,411,2734,2024
Sardegna,35,"Fornitura di energia elettrica, gas, vapore e aria condizionata",DIVISIONE,D,"Energia elettrica, gas, vapore",alto,48,528,2024
Sardegna,36,"Raccolta, trattamento e fornitura di acqua",DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,9,1364,2024
Sardegna,37,Gestione delle reti fognarie,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,30,185,2024
Sardegna,38,"Attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,156,2065,2024
Sardegna,39,Attività di risanamento e altri servizi di gestione dei rifiuti,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,26,415,2024
Sardegna,41,Costruzione di edifici,DIVISIONE,F,Costruzioni,alto,3474,15269,2024
Sardegna,42,Ingegneria civile,DIVISIONE,F,Costruzioni,alto,192,3230,2024
Sardegna,43,Lavori di costruzione specializzati,DIVISIONE,F,Costruzioni,alto,3381,16086,2024
Sardegna,45,Commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,DIVISIONE,G,Commercio e riparazione autoveicoli,basso,1689,7929,2024
Sardegna,46,Commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,1814,11799,2024
Sardegna,47,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,6462,33460,2024
Sardegna,49,Trasporto terrestre e trasporto mediante condotte,DIVISIONE,H,Trasporto e magazzinaggio,medio,1073,11640,2024
Sardegna,50,Trasporto marittimo e per vie d'acqua,DIVISIONE,H,Trasporto e magazzinaggio,medio,126,606,2024
Sardegna,51,Trasporto aereo,DIVISIONE,H,Trasporto e magazzinaggio,medio,1,20,2024
Sardegna,52,Magazzinaggio e attività di supporto ai trasporti,DIVISIONE,H,Trasporto e magazzinaggio,medio,399,5161,2024
Sardegna,53,Servizi postali e attività di corriere,DIVISIONE,H,Trasporto e magazzinaggio,medio,36,137,2024
Sardegna,55,Alloggio,DIVISIONE,I,Alloggio e ristorazione,basso,1253,10535,2024
Sardegna,56,Attività dei servizi di ristorazione,DIVISIONE,I,Alloggio e ristorazione,basso,7104,35912,2024
Sardegna,58,Attività editoriali,DIVISIONE,J,Informazione e comunicazione,basso,34,399,2024
Sardegna,59,"Attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",DIVISIONE,J,Informazione e comunicazione,basso,50,148,2024
Sardegna,60,Attività di programmazione e trasmissione,DIVISIONE,J,Informazione e comunicazione,basso,32,172,2024
Sardegna,61,Telecomunicazioni,DIVISIONE,J,Informazione e comunicazione,basso,21,1174,2024
Sardegna,62,"Produzione di software, consulenza informatica e attività connesse",DIVISIONE,J,Informazione e comunicazione,basso,233,1748,2024
Sardegna,63,Attività dei servizi d'informazione e altri servizi informatici,DIVISIONE,J,Informazione e comunicazione,basso,480,1754,2024
Sardegna,64,Attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),DIVISIONE,K,Attività finanziarie e assicurative,basso,40,2507,2024
Sardegna,66,Attività ausiliarie dei servizi finanziari e delle attività assicurative,DIVISIONE,K,Attività finanziarie e assicurative,basso,419,1757,2024
Sardegna,68,Attività immobiliari,DIVISIONE,L,Attività immobiliari,basso,753,1871,2024
Sardegna,69,Attività legali e contabilità,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,1341,4789,2024
Sardegna,70,Attività di direzione aziendale e di consulenza gestionale,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,193,858,2024
Sardegna,71,"Attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,400,1428,2024
Sardegna,72,Ricerca scientifica e sviluppo,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,37,212,2024
Sardegna,73,Pubblicità e ricerche di mercato,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,94,449,2024
Sardegna,74,"Altre attività professionali, scientifiche e tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,246,929,2024
Sardegna,75,Servizi veterinari,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,39,107,2024
Sardegna,77,Attività di noleggio e leasing operativo,DIVISIONE,N,Noleggio e servizi alle imprese,basso,479,1772,2024
Sardegna,78,"Attività di ricerca, selezione, fornitura di personale",DIVISIONE,N,Noleggio e servizi alle imprese,basso,3,8,2024
Sardegna,79,"Attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",DIVISIONE,N,Noleggio e servizi alle imprese,basso,229,1009,2024
Sardegna,80,Servizi di vigilanza e investigazione,DIVISIONE,N,Noleggio e servizi alle imprese,basso,47,2023,2024
Sardegna,81,Attività di servizi per edifici e paesaggio,DIVISIONE,N,Noleggio e servizi alle imprese,basso,1000,10008,2024
Sardegna,82,Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,DIVISIONE,N,Noleggio e servizi alle imprese,basso,434,2913,2024
Sardegna,85,Istruzione,DIVISIONE,P,Istruzione,medio,313,1992,2024
Sardegna,86,Assistenza sanitaria,DIVISIONE,Q,Sanità e assistenza sociale,alto,1769,8057,2024
Sardegna,87,Servizi di assistenza sociale residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,198,5455,2024
Sardegna,88,Assistenza sociale non residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,341,8343,2024
Sardegna,90,"Attività creative, artistiche e di intrattenimento",DIVISIONE,R,Attività artistiche e sportive,basso,69,289,2024
Sardegna,91,"Attività di biblioteche, archivi, musei ed altre attività culturali",DIVISIONE,R,Attività artistiche e sportive,basso,94,1062,2024
Sardegna,92,"Attività riguardanti le lotterie, le scommesse, le case da gioco",DIVISIONE,R,Attività artistiche e sportive,basso,87,282,2024
Sardegna,93,"Attività sportive, di intrattenimento e di divertimento",DIVISIONE,R,Attività artistiche e sportive,basso,386,2042,2024
Sardegna,95,Riparazione di computer e di beni per uso personale e per la casa,DIVISIONE,S,Altre attività di servizi,basso,145,463,2024
Sardegna,96,Altre attività di servizi per la persona,DIVISIONE,S,Altre attività di servizi,basso,1999,7405,2024
Valle d'Aosta,TOTALE,Totale economia (imprese con dipendenti),TOTALE,,,,4049,30826,2024
Valle d'Aosta,08,Altre attività di estrazione di minerali da cave e miniere,DIVISIONE,B,Estrazione di minerali,alto,3,26,2024
Valle d'Aosta,10,Industrie alimentari,DIVISIONE,C,Attività manifatturiere,alto,86,713,2024
Valle d'Aosta,11,Industria delle bevande,DIVISIONE,C,Attività manifatturiere,alto,11,126,2024
Valle d'Aosta,13,Industrie tessili,DIVISIONE,C,Attività manifatturiere,alto,4,11,2024
Valle d'Aosta,14,"Confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",DIVISIONE,C,Attività manifatturiere,alto,3,20,2024
Valle d'Aosta,15,Fabbricazione di articoli in pelle e simili,DIVISIONE,C,Attività manifatturiere,alto,3,9,2024
Valle d'Aosta,16,"Industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",DIVISIONE,C,Attività manifatturiere,alto,33,236,2024
Valle d'Aosta,18,Stampa e riproduzione di supporti registrati,DIVISIONE,C,Attività manifatturiere,alto,14,88,2024
Valle d'Aosta,20,Fabbricazione di prodotti chimici,DIVISIONE,C,Attività manifatturiere,alto,2,7,2024
Valle d'Aosta,22,Fabbricazione di articoli in gomma e materie plastiche,DIVISIONE,C,Attività manifatturiere,alto,2,138,2024
Valle d'Aosta,23,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,DIVISIONE,C,Attività manifatturiere,alto,24,166,2024
Valle d'Aosta,24,Metallurgia,DIVISIONE,C,Attività manifatturiere,alto,1,1205,2024
Valle d'Aosta,25,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),DIVISIONE,C,Attività manifatturiere,alto,37,539,2024
Valle d'Aosta,26,"Fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",DIVISIONE,C,Attività manifatturiere,alto,3,13,2024
Valle d'Aosta,27,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,DIVISIONE,C,Attività manifatturiere,alto,6,87,2024
Valle d'Aosta,28,Fabbricazione di macchinari ed apparecchiature nca,DIVISIONE,C,Attività manifatturiere,alto,3,78,2024
Valle d'Aosta,29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",DIVISIONE,C,Attività manifatturiere,alto,2,138,2024
Valle d'Aosta,31,Fabbricazione di mobili,DIVISIONE,C,Attività manifatturiere,alto,11,54,2024
Valle d'Aosta,32,Altre industrie manifatturiere,DIVISIONE,C,Attività manifatturiere,alto,11,71,2024
Valle d'Aosta,33,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",DIVISIONE,C,Attività manifatturiere,alto,16,180,2024
Valle d'Aosta,35,"Fornitura di energia elettrica, gas, vapore e aria condizionata",DIVISIONE,D,"Energia elettrica, gas, vapore",alto,25,882,2024
Valle d'Aosta,36,"Raccolta, trattamento e fornitura di acqua",DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,3,28,2024
Valle d'Aosta,37,Gestione delle reti fognarie,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,3,325,2024
Valle d'Aosta,38,"Attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,9,249,2024
Valle d'Aosta,39,Attività di risanamento e altri servizi di gestione dei rifiuti,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,1,10,2024
Valle d'Aosta,41,Costruzione di edifici,DIVISIONE,F,Costruzioni,alto,223,1494,2024
Valle d'Aosta,42,Ingegneria civile,DIVISIONE,F,Costruzioni,alto,36,482,2024
Valle d'Aosta,43,Lavori di costruzione specializzati,DIVISIONE,F,Costruzioni,alto,365,1912,2024
Valle d'Aosta,45,Commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,DIVISIONE,G,Commercio e riparazione autoveicoli,basso,114,582,2024
Valle d'Aosta,46,Commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,106,903,2024
Valle d'Aosta,47,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,483,2888,2024
Valle d'Aosta,49,Trasporto terrestre e trasporto mediante condotte,DIVISIONE,H,Trasporto e magazzinaggio,medio,65,1384,2024
Valle d'Aosta,51,Trasporto aereo,DIVISIONE,H,Trasporto e magazzinaggio,medio,1,20,2024
Valle d'Aosta,52,Magazzinaggio e attività di supporto ai trasporti,DIVISIONE,H,Trasporto e magazzinaggio,medio,11,379,2024
Valle d'Aosta,53,Servizi postali e attività di corriere,DIVISIONE,H,Trasporto e magazzinaggio,medio,2,5,2024
Valle d'Aosta,55,Alloggio,DIVISIONE,I,Alloggio e ristorazione,basso,463,2909,2024
Valle d'Aosta,56,Attività dei servizi di ristorazione,DIVISIONE,I,Alloggio e ristorazione,basso,876,4541,2024
Valle d'Aosta,58,Attività editoriali,DIVISIONE,J,Informazione e comunicazione,basso,3,25,2024
Valle d'Aosta,59,"Attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",DIVISIONE,J,Informazione e comunicazione,basso,5,14,2024
Valle d'Aosta,60,Attività di programmazione e trasmissione,DIVISIONE,J,Informazione e comunicazione,basso,1,10,2024
Valle d'Aosta,61,Telecomunicazioni,DIVISIONE,J,Informazione e comunicazione,basso,2,21,2024
Valle d'Aosta,62,"Produzione di software, consulenza informatica e attività connesse",DIVISIONE,J,Informazione e comunicazione,basso,25,965,2024
Valle d'Aosta,63,Attività dei servizi d'informazione e altri servizi informatici,DIVISIONE,J,Informazione e comunicazione,basso,40,175,2024
Valle d'Aosta,64,Attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),DIVISIONE,K,Attività finanziarie e assicurative,basso,5,178,2024
Valle d'Aosta,66,Attività ausiliarie dei servizi finanziari e delle attività assicurative,DIVISIONE,K,Attività finanziarie e assicurative,basso,46,236,2024
Valle d'Aosta,68,Attività immobiliari,DIVISIONE,L,Attività immobiliari,basso,83,224,2024
Valle d'Aosta,69,Attività legali e contabilità,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,136,654,2024
Valle d'Aosta,70,Attività di direzione aziendale e di consulenza gestionale,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,21,114,2024
Valle d'Aosta,71,"Attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,66,205,2024
Valle d'Aosta,72,Ricerca scientifica e sviluppo,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,3,108,2024
Valle d'Aosta,73,Pubblicità e ricerche di mercato,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,6,24,2024
Valle d'Aosta,74,"Altre attività professionali, scientifiche e tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,24,69,2024
Valle d'Aosta,75,Servizi veterinari,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,3,8,2024
